timestamp,pump_id,temperature_C,pressure_bar,flow_m3h,power_kW,rpm,vibration_mms,operating_hours,status
2026-01-03 20:15:00,P-104,69.57,5.083,222.14,31.05,1452.7,1.803,2504.09,Normal
2026-01-03 20:30:00,P-102,65.83,4.834,208.03,30.08,1468.1,2.155,2504.11,Normal
2026-01-03 20:45:00,P-102,68.23,4.831,197.47,25.51,1460.4,1.778,2504.12,Normal
2026-01-03 21:00:00,P-101,67.93,4.825,193.71,25.11,1439.2,1.825,2504.14,Normal
2026-01-03 21:15:00,P-101,61.88,4.595,194.74,24.69,1396.9,1.546,2504.16,Normal
2026-01-03 21:30:00,P-104,58.98,4.88,203.7,27.65,1444.0,1.843,2504.17,Normal
2026-01-03 21:45:00,P-102,66.68,4.807,193.15,26.12,1450.7,1.825,2504.18,Normal
2026-01-03 22:00:00,P-104,63.64,4.647,194.75,28.13,1450.9,1.782,2504.2,Normal
2026-01-03 22:15:00,P-103,60.3,4.538,173.38,21.9,1446.8,1.621,2504.22,Normal
2026-01-03 22:30:00,P-101,63.13,4.681,195.26,25.24,1440.3,1.877,2504.23,Normal
2026-01-03 22:45:00,P-102,62.9,4.859,190.81,25.22,1434.8,2.015,2504.24,Normal
2026-01-03 23:00:00,P-101,65.07,4.5,183.74,24.4,1431.4,1.57,2504.26,Normal
2026-01-03 23:15:00,P-102,62.96,4.698,183.64,25.39,1457.8,1.32,2504.28,Normal
2026-01-03 23:30:00,P-102,65.91,4.559,196.68,26.16,1469.6,2.04,2504.29,Normal
2026-01-03 23:45:00,P-101,63.81,4.569,187.4,26.18,1427.5,1.685,2504.3,Normal
2026-01-04 00:00:00,P-103,61.56,4.532,183.25,24.87,1448.9,1.679,2504.32,Normal
2026-01-04 00:15:00,P-102,61.38,4.657,193.09,24.23,1464.2,1.696,2504.34,Normal
2026-01-04 00:30:00,P-104,63.18,4.701,185.74,23.53,1446.6,1.547,2504.35,Normal
2026-01-04 00:45:00,P-102,63.96,4.763,188.6,23.8,1462.9,1.742,2504.36,Normal
2026-01-04 01:00:00,P-104,65.39,4.629,200.65,27.14,1469.4,1.844,2504.38,Normal
2026-01-04 01:15:00,P-101,58.84,4.463,174.97,22.45,1457.1,1.734,2504.4,Normal
2026-01-04 01:30:00,P-103,61.77,4.609,188.96,25.27,1441.1,1.701,2504.41,Normal
2026-01-04 01:45:00,P-103,62.92,4.808,197.76,25.76,1473.7,1.39,2504.43,Normal
2026-01-04 02:00:00,P-101,60.78,4.731,192.08,24.79,1445.2,1.601,2504.44,Normal
2026-01-04 02:15:00,P-101,58.43,4.702,194.05,28.3,1445.2,2.009,2504.46,Normal
2026-01-04 02:30:00,P-102,57.81,4.508,179.31,22.33,1459.3,1.581,2504.47,Normal
2026-01-04 02:45:00,P-102,60.85,5.003,200.76,26.78,1444.6,1.963,2504.48,Normal
2026-01-04 03:00:00,P-104,64.03,4.781,213.83,30.25,1446.0,1.828,2504.5,Normal
2026-01-04 03:15:00,P-104,62.34,4.606,178.57,24.29,1443.3,1.916,2504.52,Normal
2026-01-04 03:30:00,P-101,58.7,4.896,204.67,27.17,1446.7,1.94,2504.53,Normal
2026-01-04 03:45:00,P-103,59.26,4.76,200.58,27.5,1453.5,1.599,2504.54,Normal
2026-01-04 04:00:00,P-101,60.01,4.738,204.95,25.59,1414.5,1.676,2504.56,Normal
2026-01-04 04:15:00,P-104,61.64,4.538,198.88,28.03,1448.2,1.569,2504.57,Normal
2026-01-04 04:30:00,P-103,59.38,4.754,200.54,27.66,1418.2,2.055,2504.59,Normal
2026-01-04 04:45:00,P-102,61.08,4.885,222.72,29.92,1442.7,1.774,2504.6,Normal
2026-01-04 05:00:00,P-103,58.3,5.154,207.37,27.67,1456.1,1.902,2504.62,Normal
2026-01-04 05:15:00,P-101,63.54,5.345,214.24,30.18,1444.1,2.034,2504.64,Normal
2026-01-04 05:30:00,P-102,61.67,5.035,217.35,30.9,1462.7,2.067,2504.65,Normal
2026-01-04 05:45:00,P-103,59.99,4.823,220.23,32.35,1456.3,1.912,2504.66,Normal
2026-01-04 06:00:00,P-103,62.1,5.216,221.21,32.85,1411.2,1.801,2504.68,Normal
2026-01-04 06:15:00,P-101,64.06,4.909,210.14,31.13,1471.6,1.801,2504.7,Normal
2026-01-04 06:30:00,P-103,59.82,5.014,213.71,32.15,1454.5,1.864,2504.71,Normal
2026-01-04 06:45:00,P-101,59.27,4.921,218.31,32.99,1439.8,1.521,2504.72,Normal
2026-01-04 07:00:00,P-101,64.32,4.986,211.97,30.53,1441.5,2.108,2504.74,Normal
2026-01-04 07:15:00,P-101,61.16,4.951,217.2,31.99,1412.5,2.087,2504.76,Normal
2026-01-04 07:30:00,P-104,64.12,5.005,228.25,32.76,1453.9,1.915,2504.77,Normal
2026-01-04 07:45:00,P-103,61.72,4.899,209.62,29.08,1461.7,2.224,2504.78,Normal
2026-01-04 08:00:00,P-101,62.68,5.298,226.09,33.39,1437.8,2.098,2504.8,Normal
2026-01-04 08:15:00,P-102,61.27,5.099,225.46,32.01,1433.7,2.221,2504.82,Normal
2026-01-04 08:30:00,P-104,65.25,5.255,233.21,35.39,1452.5,2.3,2504.83,Normal
2026-01-04 08:45:00,P-102,65.77,4.948,234.74,31.46,1471.5,2.12,2504.84,Normal
2026-01-04 09:00:00,P-102,66.74,5.439,246.78,36.55,1469.6,1.851,2504.86,Normal
2026-01-04 09:15:00,P-102,60.94,5.157,239.95,33.98,1464.9,2.195,2504.88,Normal
2026-01-04 09:30:00,P-101,64.53,5.178,223.59,30.13,1486.4,2.123,2504.89,Normal
2026-01-04 09:45:00,P-104,62.41,5.207,233.1,32.18,1466.6,2.008,2504.91,Normal
2026-01-04 10:00:00,P-104,60.72,5.031,218.76,31.59,1470.8,2.095,2504.92,Normal
2026-01-04 10:15:00,P-101,62.79,4.964,232.5,32.67,1451.6,2.105,2504.94,Normal
2026-01-04 10:30:00,P-104,67.0,5.616,250.86,36.47,1443.8,2.065,2504.95,Normal
2026-01-04 10:45:00,P-103,65.76,5.379,240.04,33.59,1470.4,2.171,2504.96,Normal
2026-01-04 11:00:00,P-103,63.0,5.271,228.95,33.46,1432.3,2.02,2504.98,Normal
2026-01-04 11:15:00,P-104,65.3,5.362,240.54,31.93,1457.6,2.163,2505.0,Normal
2026-01-04 11:30:00,P-104,64.89,5.268,230.59,32.77,1439.1,2.054,2505.01,Normal
2026-01-04 11:45:00,P-101,62.37,5.292,229.38,31.96,1456.1,1.959,2505.02,Normal
2026-01-04 12:00:00,P-101,62.74,5.122,236.69,32.63,1454.8,1.825,2505.04,Normal
2026-01-04 12:15:00,P-103,66.25,5.356,237.81,35.3,1452.9,2.575,2505.05,Normal
2026-01-04 12:30:00,P-103,66.09,5.266,245.48,36.04,1449.7,2.146,2505.07,Normal
2026-01-04 12:45:00,P-103,62.91,5.229,239.54,33.95,1459.6,1.99,2505.08,Normal
2026-01-04 13:00:00,P-101,65.33,5.036,217.25,29.6,1462.5,2.125,2505.1,Normal
2026-01-04 13:15:00,P-102,64.89,5.101,242.7,32.9,1424.8,2.202,2505.11,Normal
2026-01-04 13:30:00,P-102,69.37,5.265,234.72,35.81,1449.2,2.249,2505.13,Normal
2026-01-04 13:45:00,P-104,63.21,5.212,253.42,36.46,1442.5,2.284,2505.14,Normal
2026-01-04 14:00:00,P-103,67.1,5.111,244.75,38.57,1453.5,2.43,2505.16,Normal
2026-01-04 14:15:00,P-103,62.74,4.954,222.69,29.67,1442.5,1.814,2505.18,Normal
2026-01-04 14:30:00,P-102,63.56,5.09,229.73,34.2,1473.0,2.114,2505.19,Normal
2026-01-04 14:45:00,P-103,65.78,5.329,236.28,34.94,1448.8,1.867,2505.2,Normal
2026-01-04 15:00:00,P-101,68.86,5.053,224.06,29.57,1467.8,1.957,2505.22,Normal
2026-01-04 15:15:00,P-101,68.09,5.455,232.75,34.76,1432.9,2.308,2505.24,Normal
2026-01-04 15:30:00,P-102,65.08,5.23,232.48,33.13,1444.9,1.951,2505.25,Normal
2026-01-04 15:45:00,P-103,63.27,5.13,229.4,34.0,1438.9,2.532,2505.26,Normal
2026-01-04 16:00:00,P-102,62.25,5.047,217.73,31.64,1457.1,2.039,2505.28,Normal
2026-01-04 16:15:00,P-101,66.11,5.121,227.5,33.24,1428.7,1.783,2505.3,Normal
2026-01-04 16:30:00,P-103,66.13,5.228,225.72,32.95,1419.2,2.24,2505.31,Normal
2026-01-04 16:45:00,P-101,66.26,5.085,213.86,33.27,1438.7,2.451,2505.32,Normal
2026-01-04 17:00:00,P-101,61.73,4.986,222.53,31.2,1460.1,1.638,2505.34,Normal
2026-01-04 17:15:00,P-102,66.52,5.048,218.98,30.88,1435.4,2.16,2505.36,Normal
2026-01-04 17:30:00,P-103,67.92,4.983,206.85,28.66,1454.8,1.774,2505.37,Normal
2026-01-04 17:45:00,P-101,69.81,4.854,216.45,29.62,1438.3,1.973,2505.39,Normal
2026-01-04 18:00:00,P-104,61.99,4.994,213.25,27.8,1418.4,1.735,2505.4,Normal
2026-01-04 18:15:00,P-101,64.8,4.797,212.46,28.78,1465.3,2.145,2505.42,Normal
2026-01-04 18:30:00,P-102,65.14,5.157,232.52,33.61,1461.7,1.959,2505.43,Normal
2026-01-04 18:45:00,P-104,65.38,4.885,203.78,25.09,1449.3,2.09,2505.45,Normal
2026-01-04 19:00:00,P-104,63.1,5.084,217.04,28.56,1450.8,1.741,2505.46,Normal
2026-01-04 19:15:00,P-104,70.81,4.883,214.44,30.93,1446.3,1.974,2505.48,Normal
2026-01-04 19:30:00,P-103,65.07,4.936,197.89,27.9,1431.4,1.45,2505.49,Normal
2026-01-04 19:45:00,P-101,64.49,4.889,188.33,26.73,1473.5,2.319,2505.5,Normal
2026-01-04 20:00:00,P-103,69.04,4.831,199.89,29.88,1448.2,2.248,2505.52,Normal
2026-01-04 20:15:00,P-101,65.92,4.851,202.55,28.65,1456.5,2.323,2505.54,Normal
2026-01-04 20:30:00,P-104,65.92,4.676,212.25,28.42,1441.0,2.147,2505.55,Normal
2026-01-04 20:45:00,P-102,64.41,4.75,203.43,29.88,1458.0,1.835,2505.56,Normal
2026-01-04 21:00:00,P-101,62.44,4.766,200.65,29.51,1470.6,1.896,2505.58,Normal
2026-01-04 21:15:00,P-101,63.93,4.692,193.32,27.46,1453.0,1.948,2505.59,Normal
2026-01-04 21:30:00,P-101,69.64,4.997,199.85,27.27,1456.5,1.938,2505.61,Normal
2026-01-04 21:45:00,P-102,67.63,4.775,206.37,28.97,1465.8,1.773,2505.62,Normal
2026-01-04 22:00:00,P-101,64.38,4.736,193.72,25.49,1462.7,1.606,2505.64,Normal
2026-01-04 22:15:00,P-103,59.82,4.6,164.58,22.77,1468.8,1.458,2505.66,Normal
2026-01-04 22:30:00,P-103,67.03,4.908,202.01,25.32,1455.8,1.833,2505.67,Normal
2026-01-04 22:45:00,P-101,60.0,4.727,175.81,24.38,1455.8,1.724,2505.68,Normal
2026-01-04 23:00:00,P-101,59.86,4.832,186.78,26.38,1454.3,1.731,2505.7,Normal
2026-01-04 23:15:00,P-104,62.98,4.77,197.34,25.47,1465.6,1.927,2505.72,Normal
2026-01-04 23:30:00,P-101,65.71,4.569,171.5,21.5,1442.2,1.456,2505.73,Normal
2026-01-04 23:45:00,P-104,65.72,4.553,174.73,24.55,1459.5,1.571,2505.74,Normal
2026-01-05 00:00:00,P-102,60.07,4.712,179.15,24.26,1491.4,1.567,2505.76,Normal
2026-01-05 00:15:00,P-101,60.13,4.881,191.87,23.09,1456.5,1.9,2505.78,Normal
2026-01-05 00:30:00,P-103,58.96,4.599,193.04,25.91,1428.5,1.863,2505.79,Normal
2026-01-05 00:45:00,P-103,62.66,4.509,188.0,25.79,1444.8,1.896,2505.8,Normal
2026-01-05 01:00:00,P-104,62.47,4.802,190.94,26.98,1461.2,1.655,2505.82,Normal
2026-01-05 01:15:00,P-101,62.19,4.716,175.39,22.51,1437.9,1.732,2505.84,Normal
2026-01-05 01:30:00,P-102,61.52,4.747,174.77,21.51,1432.4,1.536,2505.85,Normal
2026-01-05 01:45:00,P-103,61.09,4.821,191.94,27.16,1425.2,1.689,2505.86,Normal
2026-01-05 02:00:00,P-102,62.16,4.861,179.03,23.69,1446.3,1.862,2505.88,Normal
2026-01-05 02:15:00,P-101,60.13,4.986,200.95,25.87,1479.0,1.741,2505.9,Normal
2026-01-05 02:30:00,P-101,62.98,4.995,203.24,27.18,1440.4,1.86,2505.91,Normal
2026-01-05 02:45:00,P-102,60.09,4.885,202.26,28.17,1465.8,,2505.93,Normal
2026-01-05 03:00:00,P-103,62.71,4.694,198.44,26.08,1445.0,1.687,2505.94,Normal
2026-01-05 03:15:00,P-102,61.99,4.812,199.33,26.06,1443.0,1.771,2505.96,Normal
2026-01-05 03:30:00,P-103,61.54,4.889,195.63,28.32,1459.3,1.801,2505.97,Normal
2026-01-05 03:45:00,P-104,61.99,4.745,192.43,26.85,1422.4,1.769,2505.98,Normal
2026-01-05 04:00:00,P-101,57.23,4.814,200.38,27.27,1480.0,1.555,2506.0,Normal
2026-01-05 04:15:00,P-101,58.67,5.056,199.75,27.73,1459.7,1.781,2506.02,Normal
2026-01-05 04:30:00,P-103,60.98,4.85,211.26,29.31,1468.9,2.124,2506.03,Normal
2026-01-05 04:45:00,P-101,57.32,4.944,201.89,25.71,1445.4,1.977,2506.04,Normal
2026-01-05 05:00:00,P-102,60.45,4.985,207.89,29.39,1458.9,1.893,2506.06,Normal
2026-01-05 05:15:00,P-101,59.85,4.79,212.22,30.09,1466.8,1.717,2506.07,Normal
2026-01-05 05:30:00,P-101,63.74,4.795,206.88,27.28,1448.4,1.968,2506.09,Normal
2026-01-05 05:45:00,P-101,62.09,4.823,218.14,29.77,1434.3,2.192,2506.1,Normal
2026-01-05 06:00:00,P-101,61.57,4.849,188.47,26.05,1433.0,2.133,2506.12,Normal
2026-01-05 06:15:00,P-103,60.68,4.863,205.77,27.52,1442.4,1.82,2506.14,Normal
2026-01-05 06:30:00,P-103,58.77,4.773,200.87,30.15,1454.1,1.724,2506.15,Normal
2026-01-05 06:45:00,P-104,59.58,4.588,202.61,25.79,1447.1,1.962,2506.16,Normal
2026-01-05 07:00:00,P-104,62.5,5.031,206.5,28.48,1441.2,2.051,2506.18,Normal
2026-01-05 07:15:00,P-103,64.93,5.103,228.54,33.44,1462.2,2.085,2506.2,Normal
2026-01-05 07:30:00,P-104,61.21,4.962,208.46,30.32,1441.7,1.917,2506.21,Normal
2026-01-05 07:45:00,P-103,58.45,4.992,227.91,33.14,1439.2,1.836,2506.22,Normal
2026-01-05 08:00:00,P-104,59.25,5.174,232.74,33.77,1466.9,2.257,2506.24,Normal
2026-01-05 08:15:00,P-103,62.68,5.296,238.95,35.26,1459.9,2.321,2506.26,Normal
2026-01-05 08:30:00,P-104,57.16,5.089,223.75,30.71,1427.9,2.021,2506.27,Normal
2026-01-05 08:45:00,P-101,67.71,5.127,234.99,35.85,1426.0,2.488,2506.28,Normal
2026-01-05 09:00:00,P-104,64.11,5.162,228.34,33.63,1430.1,2.155,2506.3,Normal
2026-01-05 09:15:00,P-104,60.74,5.223,224.91,31.71,1449.4,2.034,2506.32,Normal
2026-01-05 09:30:00,P-101,60.09,5.136,229.86,31.16,1471.2,1.874,2506.33,Normal
2026-01-05 09:45:00,P-104,64.18,5.069,222.13,31.6,1476.1,1.735,2506.34,Normal
2026-01-05 10:00:00,P-102,60.19,5.085,221.67,48.39,1463.5,5.935,2506.36,Normal
2026-01-05 10:15:00,P-101,61.06,5.073,240.68,32.93,1484.4,,2506.38,Normal
2026-01-05 10:30:00,P-103,62.85,5.181,243.41,35.11,1453.6,2.615,2506.39,Normal
2026-01-05 10:45:00,P-101,65.8,5.181,246.77,38.44,1470.0,,2506.41,Normal
2026-01-05 11:00:00,P-103,64.31,5.248,226.87,34.23,1439.7,2.178,2506.42,Normal
2026-01-05 11:15:00,P-103,67.35,5.326,241.05,36.43,1422.0,2.031,2506.44,Normal
2026-01-05 11:30:00,P-103,65.91,5.154,227.33,33.16,1444.4,2.134,2506.45,Normal
2026-01-05 11:45:00,P-104,65.16,5.318,239.4,35.25,1447.7,2.202,2506.46,Normal
2026-01-05 12:00:00,P-103,67.03,5.269,240.84,34.46,1496.5,1.982,2506.48,Normal
2026-01-05 12:15:00,P-103,61.94,4.986,230.48,30.0,1450.0,2.291,2506.5,Normal
2026-01-05 12:30:00,P-102,62.06,5.282,234.27,36.12,1431.7,2.19,2506.51,Normal
2026-01-05 12:45:00,P-102,63.36,5.123,237.69,34.92,1467.4,2.319,2506.52,Normal
2026-01-05 13:00:00,P-101,63.28,5.484,231.85,33.67,1436.3,2.124,2506.54,Normal
2026-01-05 13:15:00,P-102,63.32,5.252,228.04,31.86,1452.6,2.027,2506.55,Normal
2026-01-05 13:30:00,P-101,63.1,5.181,236.48,32.34,1465.8,1.966,2506.57,Normal
2026-01-05 13:45:00,P-102,65.3,5.415,224.7,34.89,1433.2,2.104,2506.58,Normal
2026-01-05 14:00:00,P-101,67.23,5.336,236.2,32.22,1477.3,2.388,2506.6,Normal
2026-01-05 14:15:00,P-104,70.21,5.058,241.95,33.32,1470.3,1.988,2506.61,Normal
2026-01-05 14:30:00,P-102,62.76,5.19,231.43,36.11,1456.4,2.264,2506.63,Normal
2026-01-05 14:45:00,P-104,64.67,5.29,234.78,34.49,1481.5,2.139,2506.64,Normal
2026-01-05 15:00:00,P-101,64.34,5.203,235.12,31.66,1443.1,2.193,2506.66,Normal
2026-01-05 15:15:00,P-104,66.8,4.988,207.6,30.85,1464.3,2.047,2506.68,Normal
2026-01-05 15:30:00,P-101,67.0,5.219,238.21,34.0,1455.0,1.914,2506.69,Normal
2026-01-05 15:45:00,P-101,64.64,5.035,228.38,31.99,1438.5,2.09,2506.7,Normal
2026-01-05 16:00:00,P-102,69.13,5.331,235.8,35.09,1439.1,2.527,2506.72,Normal
2026-01-05 16:15:00,P-102,69.01,4.951,229.18,30.65,1486.6,2.138,2506.74,Normal
2026-01-05 16:30:00,P-104,66.4,5.01,219.31,32.25,1469.1,2.208,2506.75,Normal
2026-01-05 16:45:00,P-104,65.06,4.867,225.4,31.14,1466.0,2.112,2506.76,Normal
2026-01-05 17:00:00,P-103,68.87,5.092,231.21,33.9,1438.7,2.286,2506.78,Normal
2026-01-05 17:15:00,P-101,67.84,5.248,231.32,36.44,1462.7,2.01,2506.8,Normal
2026-01-05 17:30:00,P-104,65.96,5.052,216.23,28.75,1443.4,1.986,2506.81,Normal
2026-01-05 17:45:00,P-102,65.39,4.964,207.49,30.97,1480.6,2.16,2506.82,Normal
2026-01-05 18:00:00,P-103,69.3,5.202,224.01,32.8,1471.8,1.982,2506.84,Normal
2026-01-05 18:15:00,P-104,66.0,5.039,191.25,27.19,1466.5,2.11,2506.86,Normal
2026-01-05 18:30:00,P-101,68.7,4.956,213.58,28.78,1464.7,1.796,2506.87,Normal
2026-01-05 18:45:00,P-103,68.93,4.945,209.49,28.26,1448.4,1.954,2506.89,Normal
2026-01-05 19:00:00,P-103,67.19,4.874,204.46,28.11,1458.8,1.906,2506.9,Normal
2026-01-05 19:15:00,P-103,63.91,4.883,191.25,26.91,1477.7,2.347,2506.92,Normal
2026-01-05 19:30:00,P-102,66.5,4.58,187.62,26.47,1458.4,1.746,2506.93,Normal
2026-01-05 19:45:00,P-102,64.66,4.88,187.4,23.97,1434.9,1.852,2506.95,Normal
2026-01-05 20:00:00,P-103,70.07,4.871,192.39,26.69,1472.6,1.465,2506.96,Normal
2026-01-05 20:15:00,P-101,65.46,4.635,189.16,28.01,1437.8,1.642,2506.98,Normal
2026-01-05 20:30:00,P-103,66.3,4.685,195.29,26.85,1449.5,1.908,2506.99,Normal
2026-01-05 20:45:00,P-104,67.24,5.017,213.22,30.24,1441.5,,2507.0,Normal
2026-01-05 21:00:00,P-101,65.47,4.838,204.97,27.34,1403.0,1.875,2507.02,Normal
2026-01-05 21:15:00,P-101,63.08,4.746,180.77,21.53,1453.2,1.728,2507.04,Normal
2026-01-05 21:30:00,P-103,65.29,4.744,196.26,27.17,1489.1,1.825,2507.05,Normal
2026-01-05 21:45:00,P-103,64.93,4.892,192.9,26.1,1455.8,1.498,2507.06,Normal
2026-01-05 22:00:00,P-101,66.24,4.712,191.15,25.47,1503.3,1.791,2507.08,Normal
2026-01-05 22:15:00,P-103,64.62,5.035,193.64,26.84,1447.2,1.79,2507.09,Normal
2026-01-05 22:30:00,P-101,63.12,4.849,202.71,25.63,1454.0,2.043,2507.11,Normal
2026-01-05 22:45:00,P-102,62.37,4.522,186.85,25.35,1448.1,1.94,2507.12,Normal
2026-01-05 23:00:00,P-101,61.26,5.055,192.91,28.54,1451.1,1.361,2507.14,Normal
2026-01-05 23:15:00,P-104,65.66,4.734,174.36,24.2,1456.7,1.603,2507.16,Normal
2026-01-05 23:30:00,P-104,61.66,4.748,188.64,26.66,1477.2,2.126,2507.17,Normal
2026-01-05 23:45:00,P-101,67.14,5.012,201.8,30.66,1434.9,2.119,2507.18,Normal
2026-01-06 00:00:00,P-103,63.31,4.577,187.79,23.87,1450.2,1.902,2507.2,Normal
2026-01-06 00:15:00,P-102,64.29,4.613,201.7,28.06,1461.1,1.796,2507.22,Normal
2026-01-06 00:30:00,P-101,62.0,4.706,194.32,24.42,1473.0,1.94,2507.23,Normal
2026-01-06 00:45:00,P-103,60.81,4.923,185.05,24.64,1411.2,1.566,2507.24,Normal
2026-01-06 01:00:00,P-104,59.69,4.752,188.37,24.73,1424.8,1.701,2507.26,Normal
2026-01-06 01:15:00,P-101,65.38,4.904,187.07,27.09,1450.7,1.861,2507.28,Normal
2026-01-06 01:30:00,P-101,61.15,4.809,183.14,23.53,1470.1,1.876,2507.29,Normal
2026-01-06 01:45:00,P-104,64.34,4.769,194.31,24.01,1441.3,1.883,2507.3,Normal
2026-01-06 02:00:00,P-101,63.64,4.802,183.63,22.6,1462.0,1.844,2507.32,Normal
2026-01-06 02:15:00,P-102,60.95,4.988,204.12,27.36,1485.6,1.9,2507.34,Normal
2026-01-06 02:30:00,P-104,,4.844,207.79,26.71,1450.2,1.846,2507.35,Normal
2026-01-06 02:45:00,P-103,61.51,4.774,207.38,24.24,1445.9,2.108,2507.36,Normal
2026-01-06 03:00:00,P-101,58.21,4.77,192.33,24.21,1458.5,2.169,2507.38,Normal
2026-01-06 03:15:00,P-101,60.96,4.543,197.62,27.46,1453.2,1.879,2507.4,Normal
2026-01-06 03:30:00,P-103,61.92,4.812,189.8,27.25,1454.6,1.64,2507.41,Normal
2026-01-06 03:45:00,P-103,60.62,4.991,203.62,27.97,1446.7,1.894,2507.43,Normal
2026-01-06 04:00:00,P-103,58.49,4.688,188.34,25.28,1445.4,1.796,2507.44,Normal
2026-01-06 04:15:00,P-101,60.16,4.862,202.88,28.14,1431.9,1.482,2507.46,Normal
2026-01-06 04:30:00,P-104,63.69,4.682,189.73,23.85,1461.0,2.033,2507.47,Normal
2026-01-06 04:45:00,P-102,55.47,4.509,188.64,25.67,1431.3,1.718,2507.48,Normal
2026-01-06 05:00:00,P-104,63.21,5.222,213.8,29.92,1435.3,1.866,2507.5,Normal
2026-01-06 05:15:00,P-104,61.17,4.954,224.59,30.83,1428.4,1.937,2507.52,Normal
2026-01-06 05:30:00,P-101,58.91,4.796,198.92,27.17,1444.1,1.828,2507.53,Normal
2026-01-06 05:45:00,P-103,59.07,4.98,205.32,25.53,1450.5,1.888,2507.54,Normal
2026-01-06 06:00:00,P-102,59.9,4.821,189.82,25.12,1430.2,1.944,2507.56,Normal
2026-01-06 06:15:00,P-103,62.29,4.972,205.72,43.79,1445.2,6.769,2507.57,Normal
2026-01-06 06:30:00,P-103,63.87,5.315,229.53,35.01,1452.9,2.291,2507.59,Normal
2026-01-06 06:45:00,P-104,64.18,4.923,217.22,32.56,1421.8,1.872,2507.6,Normal
2026-01-06 07:00:00,P-103,63.79,4.98,216.13,31.14,1436.3,1.973,2507.62,Normal
2026-01-06 07:15:00,P-101,63.84,5.254,219.49,32.09,1482.5,2.085,2507.64,Normal
2026-01-06 07:30:00,P-104,59.15,4.852,216.62,28.3,1437.2,2.011,2507.65,Normal
2026-01-06 07:45:00,P-101,62.72,4.943,219.7,30.33,1462.8,2.13,2507.66,Normal
2026-01-06 08:00:00,P-103,63.24,5.123,228.95,30.42,1440.9,2.09,2507.68,Normal
2026-01-06 08:15:00,P-104,,5.125,228.39,33.72,1453.6,2.059,2507.7,Normal
2026-01-06 08:30:00,P-103,59.63,5.283,241.95,33.66,1435.6,2.301,2507.71,Normal
2026-01-06 08:45:00,P-101,58.4,5.014,229.22,31.5,1415.8,2.095,2507.72,Normal
2026-01-06 09:00:00,P-102,63.47,4.915,235.79,35.84,1442.1,2.32,2507.74,Normal
2026-01-06 09:15:00,P-104,62.93,5.222,218.17,32.38,1458.0,2.22,2507.76,Normal
2026-01-06 09:30:00,P-104,61.28,5.135,239.81,36.37,1462.2,2.438,2507.77,Normal
2026-01-06 09:45:00,P-103,67.02,5.268,251.97,36.39,1452.6,2.267,2507.78,Normal
2026-01-06 10:00:00,P-102,62.9,4.855,226.78,31.42,1436.0,2.338,2507.8,Normal
2026-01-06 10:15:00,P-101,65.8,5.255,238.69,33.2,1466.6,2.034,2507.82,Normal
2026-01-06 10:30:00,P-102,65.83,5.382,248.73,37.31,1437.0,2.289,2507.83,Normal
2026-01-06 10:45:00,P-103,61.48,5.246,231.41,33.78,1438.1,2.277,2507.84,Normal
2026-01-06 11:00:00,P-104,66.46,5.394,250.02,38.59,1432.4,2.056,2507.86,Normal
2026-01-06 11:15:00,P-102,65.45,4.948,225.56,34.99,1442.4,2.059,2507.88,Normal
2026-01-06 11:30:00,P-101,64.66,5.25,244.8,37.93,1444.7,2.126,2507.89,Normal
2026-01-06 11:45:00,P-101,61.67,5.197,231.95,33.61,1455.3,2.157,2507.91,Normal
2026-01-06 12:00:00,P-102,65.35,5.173,239.21,33.67,1425.6,2.08,2507.92,Normal
2026-01-06 12:15:00,P-104,64.27,5.348,249.55,38.92,1441.7,2.273,2507.94,Normal
2026-01-06 12:30:00,P-103,67.37,5.235,239.83,31.42,1435.6,2.123,2507.95,Normal
2026-01-06 12:45:00,P-102,63.64,5.271,228.26,32.89,1457.7,2.05,2507.96,Normal
2026-01-06 13:00:00,P-104,68.92,5.013,227.44,33.94,1455.4,2.154,2507.98,Normal
2026-01-06 13:15:00,P-101,61.41,5.265,247.21,34.64,1431.5,2.055,2508.0,Normal
2026-01-06 13:30:00,P-101,64.69,5.164,207.48,31.62,1458.9,1.897,2508.01,Normal
2026-01-06 13:45:00,P-103,69.64,5.159,239.9,35.8,1449.1,1.965,2508.02,Normal
2026-01-06 14:00:00,P-101,63.59,5.132,230.33,32.4,1464.3,1.782,2508.04,Normal
2026-01-06 14:15:00,P-102,66.82,5.354,242.25,36.9,1438.4,2.076,2508.05,Normal
2026-01-06 14:30:00,P-101,63.19,4.97,214.63,30.36,1460.6,2.076,2508.07,Normal
2026-01-06 14:45:00,P-102,64.1,5.183,224.92,31.89,1465.6,2.033,2508.08,Normal
2026-01-06 15:00:00,P-102,65.41,5.021,218.34,29.4,1451.2,2.008,2508.1,Normal
2026-01-06 15:15:00,P-103,62.85,5.036,218.74,31.46,1487.8,1.976,2508.11,Normal
2026-01-06 15:30:00,P-104,66.47,5.016,222.06,35.66,1458.8,2.452,2508.13,Normal
2026-01-06 15:45:00,P-103,67.5,5.134,224.29,31.23,1481.7,2.099,2508.14,Normal
2026-01-06 16:00:00,P-101,65.85,5.094,217.4,43.14,1495.4,7.677,2508.16,Normal
2026-01-06 16:15:00,P-101,64.22,4.956,218.24,29.49,1419.9,1.86,2508.18,Normal
